;Subject;ProlificNo;Age;Sex;check.RESP;BlockCondition;RESP_LTM;CRESP_LTM;TypeLTM;TypeSTM;RESP1;RESP2;RESP3;RESP4;RESP5;RESP6;CRESP1;CRESP2;CRESP3;CRESP4;nWords
7913;1942;664f3e9464fc43338349d6b3;34;kobieta;n;short;flet;flet;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7914;1942;664f3e9464fc43338349d6b3;34;kobieta;n;short;szmarag;szmaragd;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7915;1942;664f3e9464fc43338349d6b3;34;kobieta;n;short;adidasy;adidasy;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7916;1942;664f3e9464fc43338349d6b3;34;kobieta;n;short;szyja;szyja;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7917;1942;664f3e9464fc43338349d6b3;34;kobieta;n;short;szescian;szescian;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7918;1942;664f3e9464fc43338349d6b3;34;kobieta;n;short;lipa;lipa;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7919;1942;664f3e9464fc43338349d6b3;34;kobieta;n;short;sledz;sledz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7920;1942;664f3e9464fc43338349d6b3;34;kobieta;n;short;owca;owca;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7921;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Related;diament;cebula;mintaj;noga;NA;NA;diament;cebula;mintaj;reka;4
7922;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Related;lilia;glany;techno;gryf;NA;NA;lilia;glany;techno;gryf;4
7923;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Unrelated;lilia;kolo;dziadek;x;x;NA;lir;zelki;dab;platyna;5
7924;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Unrelated;skrzypce;owal;koza;x;x;NA;skrzypce;owal;siostra;koza;5
7925;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;dab;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7926;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;skrzypce;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7927;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;techno;techno;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7928;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;gryf;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7929;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;siostra;siostra;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7930;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;kozak;glany;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7931;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;mintaj;mintaj;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7932;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;lir;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7933;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;owca;koza;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7934;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;topaz;diament;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7935;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;owal;owal;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7936;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;zelki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7937;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;lilia;lilia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7938;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;platyna;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7939;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;cebula;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7940;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;noga;reka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7941;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;trapez;pegaz;nos;x;x;NA;trampki;pegaz;nos;stokrotka;5
7942;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;mama;kolo;miedz;pies;NA;NA;mama;kolo;miedz;pies;4
7943;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;rubel;x;kasztanowiec;tort;NA;NA;rubel;fortepian;kasztanowiec;ciastka;4
7944;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;karp;x;rubin;x;NA;NA;karp;folk;rubin;marchew;4
7945;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;marchew;marchew;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7946;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;fortepian;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7947;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;kasztanowiec;kasztanowiec;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7948;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;rubel;rubel;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7949;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;pies;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7950;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;ciastka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7951;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;folk;folk;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7952;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;rubin;rubin;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7953;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;miedz;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7954;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;karp;karp;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7955;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;nos;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7956;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;kolo;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7957;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;pegaz;pegaz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7958;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;trampki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7959;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;stokrotka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7960;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;mama;mama;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7961;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Related;makrela;burak;syrena;x;NA;NA;makrela;burak;syrena;bratek;4
7962;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Unrelated;x;pieciokat;rupia;tygrys;NA;NA;gitara;pieciokat;rupia;tygrys;4
7963;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Related;x;dlon;disco;x;NA;NA;tenisowki;dlon;disco;onyks;4
7964;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Unrelated;olow;sosna;galareta;ciocia;NA;NA;olow;sosna;galaretka;ciotka;4
7965;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;rupia;rupia;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7966;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;maklera;makrela;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7967;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;burak;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7968;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;tygrys;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7969;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;bratek;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7970;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;pieciokat;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7971;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;onyks;onyks;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7972;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;ciocia;ciotka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7973;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;galaretka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7974;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;disco;disco;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7975;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;tenisowka;tenisowki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7976;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;gitara;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7977;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;sosna;sosna;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7978;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;syrena;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7979;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;olow;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7980;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;dlon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7981;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;zonkil;szmaragd;adidasy;x;NA;NA;zonkil;szmaragd;seler;adidasy;4
7982;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;lipa;x;flet;cukierki;NA;NA;lipa;szescian;flet;cukierki;4
7983;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;sledz;smok;szyja;house;NA;NA;sledz;smok;szyja;house;4
7984;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;owca;rtec;brat;jen;NA;NA;owca;rtec;brat;jen;4
7985;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;rtec;rtec;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7986;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;sledz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7987;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;zonkil;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7988;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;smok;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7989;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;house;house;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7990;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;flet;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7991;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;cukierki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7992;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;adidasy;adidasy;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7993;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;jen;jen;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7994;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;lipa;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7995;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;brat;brat;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7996;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;szyja;szyja;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7997;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;seler;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7998;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;szescian;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7999;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;szmaragd;szmaragd;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8000;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;owca;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8001;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;rock;x;turkus;glowa;NA;NA;rock;turkus;kalosze;glowa;4
8002;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;jodla;trojkat;kontrabas;zyrafa;NA;NA;jodla;trojkat;kontrabas;zyrafa;4
8003;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;funt;batonik;aluinium;babcia;NA;NA;funt;batonik;aluminium;babcia;4
8004;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;pietruszka;chryzantema;minotaur;okon;NA;NA;pietruszka;chryzantema;minotaur;okon;4
8005;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;glowa;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8006;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;kontrabas;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8007;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;chryzantema;chryzantema;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8008;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;okon;okon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8009;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;pietruszka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8010;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;rock;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8011;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;babcia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8012;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;funt;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8013;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;minotaur;minotaur;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8014;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;trojkat;trojkat;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8015;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;aluminium;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8016;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;kalosze;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8017;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;turkus;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8018;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;batonik;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8019;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;jodla;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8020;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;zyrafa;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8021;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;soul;baleriny;x;x;NA;NA;soul;baleriny;tulipan;fladra;4
8022;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;perkusja;traper;wierzba;tort;NA;NA;perkusja;trapez;wierzba;tort;4
8023;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;slon;cynk;marka;dziadek;NA;NA;slon;cynk;marka;dziadek;4
8024;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;bratek;x;topas;ziemniak;NA;NA;centaur;noga;topaz;ziemniak;4
8025;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;tort;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8026;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;dziadek;dziadek;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8027;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;centaur;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8028;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;wierzba;wierzba;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8029;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;marka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8030;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;ziemniak;ziemniak;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8031;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;tulipan;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8032;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;fladra;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8033;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;noga;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8034;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;cynk;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8035;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;topaz;topaz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8036;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;soul;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8037;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;slon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8038;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;perkusja;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8039;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;baleriny;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8040;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;trapez;trapez;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8041;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Unrelated;romb;brzoza;puzon;czekolada;NA;NA;romb;brzoza;puzon;czekolada;4
8042;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Related;ametysk;konwalia;mokasyny;pop;NA;NA;ametyst;konwalia;mokasyny;pop;4
8043;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Unrelated;peso;corka;zloto;kot;NA;NA;peso;corka;zloto;kot;4
8044;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;;;;Related;por;brzuch;swinks;bursztyn;NA;NA;por;brzuch;sfinks;tunczyk;4
8045;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;bursztyn;ametyst;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8046;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;kot;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8047;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;mokasyny;mokasyny;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8048;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;zloto;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8049;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;brzuch;brzuch;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8050;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;sfinks;sfinks;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8051;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;czekolada;czekolada;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8052;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;pop;pop;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8053;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;romb;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8054;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;brzoza;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8055;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;puzon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8056;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;peso;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8057;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;corka;corka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8058;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;konwalia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8059;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;tunczyk;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8060;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;short;x;por;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8061;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;euro;saksofon;x;swierk;NA;NA;euro;saksofon;braz;swierk;4
8062;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;ogorek;palec;x;gozdzik;NA;NA;ogorek;palec;metal;gozdzik;4
8063;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Unrelated;oko;sandaly;harpia;bursztyn;NA;NA;pstrag;sandaly;harpia;bursztyn;4
8064;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;;;;Related;tata;szczesciokat;lody;krowa;NA;NA;tata;szesciokat;lody;krowa;4
8065;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;swierk;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8066;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;braz;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8067;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;sandaly;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8068;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;bursztyn;bursztyn;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8069;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;palec;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8070;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;euro;euro;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8071;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;pstrag;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8072;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;romb;szesciokat;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8073;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;krowa;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8074;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;saksofon;saksofon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8075;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;x;gozdzik;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8076;1944;5de42a01a7cb2401ccc682c3;35;mężczyzna;t;long;tata;tata;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
